"s"	"Torque"
1.80849600	1.832681
1.80949200	1.819546
1.81048800	1.796561
1.81148400	1.839248
1.81248000	1.842532
1.81347600	1.806412
1.81447200	1.806412
1.81546800	1.799844
1.81646400	1.832681
1.81746000	1.819546
1.81845600	1.812979
1.81945200	1.839248
1.82044800	1.809695
1.82144400	1.793277
1.82244000	1.786710
1.82343600	1.816263
1.82443200	1.789994
1.82542800	1.793277
1.82642400	1.806412
1.82742000	1.816263
1.82841600	1.793277
1.82941200	1.812979
1.83040800	1.806412
1.83140400	1.816263
1.83240000	1.832681
1.83339600	1.832681
1.83439200	1.786710
1.83538800	1.806412
1.83638400	1.832681
1.83738000	1.819546
1.83837600	1.799844
1.83937200	1.809695
1.84036800	1.796561
1.84136400	1.803128
1.84236000	1.793277
1.84335600	1.803128
1.84435200	1.793277
1.84534800	1.816263
1.84634400	1.783426
1.84734000	1.799844
1.84833600	1.789994
1.84933200	1.796561
1.85032800	1.803128
1.85132400	1.816263
1.85232000	1.789994
1.85331600	1.806412
1.85431200	1.786710
1.85530800	1.793277
1.85630400	1.789994
1.85730000	1.799844
1.85829600	1.809695
1.85929200	1.796561
1.86028800	1.803128
1.86128400	1.767008
1.86228000	1.799844
1.86327600	1.806412
1.86427200	1.793277
1.86526800	1.793277
1.86626400	1.806412
1.86726000	1.793277
1.86825600	1.819546
1.86925200	1.806412
1.87024800	1.819546
1.87124400	1.799844
1.87224000	1.789994
1.87323600	1.793277
1.87423200	1.776859
1.87522800	1.809695
1.87622400	1.770292
1.87722000	1.783426
1.87821600	1.793277
1.87921200	1.799844
1.88020800	1.806412
1.88120400	1.776859
1.88220000	1.806412
1.88319600	1.789994
1.88419200	1.786710
1.88518800	1.796561
1.88618400	1.796561
1.88718000	1.819546
1.88817600	1.776859
1.88917200	1.796561
1.89016800	1.799844
1.89116400	1.793277
1.89216000	1.776859
1.89315600	1.783426
1.89415200	1.796561
1.89514800	1.760441
1.89614400	1.753873
1.89714000	1.793277
1.89813600	1.773575
1.89913200	1.786710
1.90012800	1.799844
1.90112400	1.773575
1.90212000	1.786710
1.90311600	1.770292
1.90411200	1.770292
1.90510800	1.783426
1.90610400	1.780143
1.90710000	1.796561
1.90809600	1.793277
1.90909200	1.780143
1.91008800	1.773575
1.91108400	1.757157
1.91208000	1.767008
1.91307600	1.776859
1.91407200	1.763724
1.91506800	1.803128
1.91606400	1.793277
1.91706000	1.803128
1.91805600	1.767008
1.91905200	1.786710
1.92004800	1.816263
1.92104400	1.780143
1.92204000	1.793277
1.92303600	1.770292
1.92403200	1.793277
1.92502800	1.776859
1.92602400	1.796561
1.92702000	1.773575
1.92801600	1.799844
1.92901200	1.793277
1.93000800	1.786710
1.93100400	1.773575
1.93200000	1.786710
1.93299600	1.776859
1.93399200	1.767008
1.93498800	1.786710
1.93598400	1.780143
1.93698000	1.793277
1.93797600	1.780143
1.93897200	1.786710

"s"	"Torque"
-0.06000000	1.858950
-0.05900400	1.839248
-0.05800800	1.904921
-0.05701200	1.872085
-0.05601600	1.875368
-0.05502000	1.872085
-0.05402400	1.881936
-0.05302800	1.858950
-0.05203200	1.875368
-0.05103600	1.862234
-0.05004000	1.885219
-0.04904400	1.904921
-0.04804800	1.904921
-0.04705200	1.875368
-0.04605600	1.865517
-0.04506000	1.888503
-0.04406400	1.878652
-0.04306800	1.862234
-0.04207200	1.881936
-0.04107600	1.875368
-0.04008000	1.865517
-0.03908400	1.875368
-0.03808800	1.872085
-0.03709200	1.865517
-0.03609600	1.872085
-0.03510000	1.881936
-0.03410400	1.872085
-0.03310800	1.868801
-0.03211200	1.842532
-0.03111600	1.885219
-0.03012000	1.855666
-0.02912400	1.862234
-0.02812800	1.904921
-0.02713200	1.901637
-0.02613600	1.855666
-0.02514000	1.868801
-0.02414400	1.865517
-0.02314800	1.908205
-0.02215200	1.852383
-0.02115600	1.868801
-0.02016000	1.858950
-0.01916400	1.862234
-0.01816800	1.868801
-0.01717200	1.885219
-0.01617600	1.872085
-0.01518000	1.901637
-0.01418400	1.858950
-0.01318800	1.868801
-0.01219200	1.904921
-0.01119600	1.872085
-0.01020000	1.891787
-0.00920400	1.872085
-0.00820800	1.901637
-0.00721200	1.901637
-0.00621600	1.862234
-0.00522000	1.872085
-0.00422400	1.904921
-0.00322800	1.868801
-0.00223200	1.888503
-0.00123600	1.885219
-0.00024000	1.898354
0.00075600	1.872085
0.00175200	1.878652
0.00274800	1.885219
0.00374400	1.878652
0.00474000	1.888503
0.00573600	1.872085
0.00673200	1.885219
0.00772800	1.908205
0.00872400	1.914772
0.00972000	1.872085
0.01071600	1.891787
0.01171200	1.914772
0.01270800	1.878652
0.01370400	1.885219
0.01470000	1.891787
0.01569600	1.885219
0.01669200	1.878652
0.01768800	1.914772
0.01868400	1.881936
0.01968000	1.878652
0.02067600	1.881936
0.02167200	1.878652
0.02266800	1.878652
0.02366400	1.888503
0.02466000	1.911488
0.02565600	1.862234
0.02665200	1.904921
0.02764800	1.875368
0.02864400	1.855666
0.02964000	1.868801
0.03063600	1.862234
0.03163200	1.865517
0.03262800	1.862234
0.03362400	1.862234
0.03462000	1.855666
0.03561600	1.901637
0.03661200	1.885219
0.03760800	1.872085
0.03860400	1.875368
0.03960000	1.891787
0.04059600	1.898354
0.04159200	1.868801
0.04258800	1.865517
0.04358400	1.898354
0.04458000	1.868801
0.04557600	1.858950
0.04657200	1.872085
0.04756800	1.862234
0.04856400	1.865517
0.04956000	1.888503
0.05055600	1.868801
0.05155200	1.875368
0.05254800	1.918056
0.05354400	1.921339
0.05454000	1.990296
0.05553600	2.069103
0.05653200	2.108507
0.05752800	2.157762
0.05852400	2.203733
0.05952000	2.289108
0.06051600	2.397468
0.06151200	2.581352
0.06250800	2.807924
0.06350400	3.057481
0.06450000	3.346441
0.06549600	3.536893
0.06649200	3.773315
0.06748800	4.019589
0.06848400	4.272430
0.06948000	4.538405
0.07047600	4.945577
0.07147200	5.490662
0.07246800	5.989776
0.07346400	6.429785
0.07446000	6.682625
0.07545600	6.859942
0.07645200	7.066812
0.07744800	7.313085
0.07844400	7.588911
0.07944000	7.913992
0.08043600	8.186535
0.08143200	8.442659
0.08242800	8.679082
0.08342400	8.961475
0.08442000	9.197898
0.08541600	9.477008
0.08641200	9.723281
0.08740800	9.959703
0.08840400	10.186275
0.08940000	10.383294
0.09039600	10.540909
0.09139200	10.754346
0.09238800	10.974350
0.09338400	11.151667
0.09438000	11.394657
0.09537600	11.621228
0.09637200	11.847800
0.09736800	12.094073
0.09836400	12.268106
0.09936000	12.491394
0.10035600	12.671995
0.10135200	12.829610
0.10234800	13.026628
0.10334400	13.236782
0.10434000	13.427233
0.10533600	13.614401
0.10633200	13.798285
0.10732800	13.952616
0.10832400	14.116799
0.10932000	14.244861
0.11031600	14.386058
0.11131200	14.500985
0.11230800	14.638898
0.11330400	14.773528
0.11430000	14.885172
0.11529600	14.967263
0.11629200	15.098609
0.11728800	15.229955
0.11828400	15.312046
0.11928000	15.403988
0.12027600	15.509064
0.12127200	15.614141
0.12226800	15.719218
0.12326400	15.801309
0.12426000	15.889967
0.12525600	15.988477
0.12625200	16.077135
0.12724800	16.132957
0.12824400	16.284005
0.12924000	16.323408
0.13023600	16.438336
0.13123200	16.484307
0.13222800	16.599235
0.13322400	16.671475
0.13422000	16.714162
0.13521600	16.779835
0.13621200	16.861926
0.13720800	16.924316
0.13820400	16.973570
0.13920000	17.035960
0.14019600	17.091782
0.14119200	17.160738
0.14218800	17.177156
0.14318400	17.219844
0.14418000	17.265815
0.14517600	17.301935
0.14617200	17.347906
0.14716800	17.377459
0.14816400	17.410295
0.14916000	17.446415
0.15015600	17.449699
0.15115200	17.489103
0.15214800	17.518655
0.15314400	17.551492
0.15414000	17.558059
0.15513600	17.567910
0.15613200	17.617165
0.15712800	17.600747
0.15812400	17.604030
0.15912000	17.590896
0.16011600	17.581045
0.16111200	17.561343
0.16210800	17.541641
0.16310400	17.521939
0.16410000	17.571194
0.16509600	17.613881
0.16609200	17.620448
0.16708800	17.512088
0.16808400	17.380742
0.16908000	17.308502
0.17007600	17.341339
0.17107200	17.403728
0.17206800	17.413579
0.17306400	17.403728
0.17406000	17.334771
0.17505600	17.190291
0.17605200	17.108200
0.17704800	16.996556
0.17804400	17.009690
0.17904000	17.052378
0.18003600	17.062229
0.18103200	16.973570
0.18202800	16.868494
0.18302400	16.760133
0.18402000	16.681326
0.18501600	16.559831
0.18601200	16.474456
0.18700800	16.448187
0.18800400	16.435052
0.18900000	16.408783
0.18999600	16.297139
0.19099200	16.142808
0.19198800	16.018029
0.19298400	15.883400
0.19398000	15.840713
0.19497600	15.765189
0.19597200	15.692949
0.19696800	15.633843
0.19796400	15.545184
0.19896000	15.410555
0.19995600	15.256224
0.20095200	15.177416
0.20194800	15.088758
0.20294400	14.993532
0.20394000	14.947561
0.20493600	14.845768
0.20593200	14.743975
0.20692800	14.596211
0.20792400	14.474716
0.20892000	14.349938
0.20991600	14.251428
0.21091200	14.159486
0.21190800	14.074111
0.21290400	13.975602
0.21390000	13.844256
0.21489600	13.768732
0.21589200	13.634103
0.21688800	13.502757
0.21788400	13.407531
0.21888000	13.279469
0.21987600	13.164541
0.22087200	13.102152
0.22186800	12.960955
0.22286400	12.826326
0.22386000	12.727817
0.22485600	12.557067
0.22585200	12.488111
0.22684800	12.353481
0.22784400	12.248404
0.22884000	12.087506
0.22983600	11.992280
0.23083200	11.883920
0.23182800	11.755858
0.23282400	11.601526
0.23382000	11.529286
0.23481600	11.417642
0.23581200	11.263311
0.23680800	11.158234
0.23780400	11.072859
0.23880000	10.921812
0.23979600	10.783899
0.24079200	10.688673
0.24178800	10.557327
0.24278400	10.448967
0.24378000	10.330755
0.24477600	10.222395
0.24577200	10.054929
0.24676800	9.959703
0.24776400	9.864478
0.24876000	9.746267
0.24975600	9.641190
0.25075200	9.529546
0.25174800	9.401484
0.25274400	9.322676
0.25374000	9.247152
0.25473600	9.132225
0.25573200	8.994312
0.25672800	8.912221
0.25772400	8.800577
0.25872000	8.685649
0.25971600	8.636394
0.26071200	8.541169
0.26170800	8.426241
0.26270400	8.331015
0.26370000	8.225939
0.26469600	8.147131
0.26569200	8.045338
0.26668800	7.979665
0.26768400	7.897574
0.26868000	7.825334
0.26967600	7.713690
0.27067200	7.648017
0.27166800	7.569210
0.27266400	7.470700
0.27366000	7.391893
0.27465600	7.309802
0.27565200	7.267114
0.27664800	7.188307
0.27764400	7.096365
0.27864000	7.014273
0.27963600	6.935466
0.28063200	6.856659
0.28162800	6.794269
0.28262400	6.718745
0.28362000	6.653072
0.28461600	6.593967
0.28561200	6.554563
0.28660800	6.488890
0.28760400	6.410083
0.28860000	6.373963
0.28959600	6.308290
0.29059200	6.236050
0.29158800	6.176944
0.29258400	6.104704
0.29358000	6.081718
0.29457600	5.999627
0.29557200	5.924103
0.29656800	5.874849
0.29756400	5.812459
0.29856000	5.763205
0.29955600	5.717234
0.30055200	5.674546
0.30154800	5.618724
0.30254400	5.582604
0.30354000	5.543200
0.30453600	5.464393
0.30553200	5.411854
0.30652800	5.349465
0.30752400	5.349465
0.30852000	5.287076
0.30951600	5.244389
0.31051200	5.175432
0.31150800	5.145879
0.31250400	5.103192
0.31350000	5.014533
0.31449600	4.968562
0.31549200	4.952144
0.31648800	4.939010
0.31748400	4.850351
0.31848000	4.840500
0.31947600	4.784678
0.32047200	4.758409
0.32146800	4.728856
0.32246400	4.669751
0.32346000	4.636914
0.32445600	4.587659
0.32545200	4.554823
0.32644800	4.512136
0.32744400	4.495717
0.32844000	4.449746
0.32943600	4.420194
0.33043200	4.397208
0.33142800	4.324968
0.33242400	4.311833
0.33342000	4.259295
0.33441600	4.272430
0.33541200	4.210040
0.33640800	4.206757
0.33740400	4.167353
0.33840000	4.127949
0.33939600	4.095113
0.34039200	4.081978
0.34138800	4.009738
0.34238400	3.999887
0.34338000	3.960483
0.34437600	3.898094
0.34537200	3.934214
0.34636800	3.865257
0.34736400	3.865257
0.34836000	3.832421
0.34935600	3.832421
0.35035200	3.763464
0.35134800	3.720777
0.35234400	3.717493
0.35334000	3.684657
0.35433600	3.661671
0.35533200	3.641970
0.35632800	3.622268
0.35732400	3.609133
0.35832000	3.576297
0.35931600	3.546744
0.36031200	3.533609
0.36130800	3.504056
0.36230400	3.500773
0.36330000	3.477787
0.36429600	3.431816
0.36529200	3.412114
0.36628800	3.392413
0.36728400	3.382562
0.36828000	3.343158
0.36927600	3.326740
0.37027200	3.297187
0.37126800	3.251216
0.37226400	3.247932
0.37326000	3.238081
0.37425600	3.198677
0.37525200	3.182259
0.37624800	3.178976
0.37724400	3.139572
0.37824000	3.126437
0.37923600	3.090317
0.38023200	3.070615
0.38122800	3.093601
0.38222400	3.060764
0.38322000	3.004942
0.38421600	2.995091
0.38521200	2.988524
0.38620800	2.945837
0.38720400	2.962255
0.38820000	2.942553
0.38919600	2.929418
0.39019200	2.867029
0.39118800	2.883447
0.39218400	2.860462
0.39318000	2.850611
0.39417600	2.844044
0.39517200	2.794789
0.39616800	2.768520
0.39716400	2.725832
0.39816000	2.729116
0.39915600	2.732400
0.40015200	2.715982
0.40114800	2.689712
0.40214400	2.696280
0.40314000	2.679861
0.40413600	2.647025
0.40513200	2.656876
0.40612800	2.620756
0.40712400	2.597770
0.40812000	2.555083
0.40911600	2.568217
0.41011200	2.548516
0.41110800	2.532097
0.41210400	2.502545
0.41310000	2.509112
0.41409600	2.492694
0.41509200	2.472992
0.41608800	2.453290
0.41708400	2.436872
0.41808000	2.423737
0.41907600	2.417170
0.42007200	2.400752
0.42106800	2.397468
0.42206400	2.377766
0.42306000	2.387617
0.42405600	2.390901
0.42505200	2.354781
0.42604800	2.331795
0.42704400	2.321944
0.42804000	2.305526
0.42903600	2.266122
0.43003200	2.285824
0.43102800	2.289108
0.43202400	2.249704
0.43302000	2.266122
0.43401600	2.259555
0.43501200	2.236569
0.43600800	2.210300
0.43700400	2.216867
0.43800000	2.233286
0.43899600	2.187315
0.43999200	2.187315
0.44098800	2.187315
0.44198400	2.187315
0.44298000	2.164329
0.44397600	2.161045
0.44497200	2.124925
0.44596800	2.141344
0.44696400	2.151195
0.44796000	2.138060
0.44895600	2.121642
0.44995200	2.111791
0.45094800	2.085522
0.45194400	2.098656
0.45294000	2.069103
0.45393600	2.072387
0.45493200	2.088805
0.45592800	2.088805
0.45692400	2.072387
0.45792000	2.082238
0.45891600	2.072387
0.45991200	2.072387
0.46090800	2.052685
0.46190400	2.016565
0.46290000	2.032983
0.46389600	2.023132
0.46489200	2.019849
0.46588800	1.990296
0.46688400	1.990296
0.46788000	2.006714
0.46887600	2.036267
0.46987200	2.013281
0.47086800	2.006714
0.47186400	1.973878
0.47286000	1.983729
0.47385600	1.967310
0.47485200	1.960743
0.47584800	1.954176
0.47684400	1.970594
0.47784000	1.954176
0.47883600	1.947608
0.47983200	1.941041
0.48082800	1.944325
0.48182400	1.931190
0.48282000	1.954176
0.48381600	1.941041
0.48481200	1.927907
0.48580800	1.931190
0.48680400	1.960743
0.48780000	1.921339
0.48879600	1.924623
0.48979200	1.941041
0.49078800	1.947608
0.49178400	1.924623
0.49278000	1.911488
0.49377600	1.918056
0.49477200	1.911488
0.49576800	1.898354
0.49676400	1.904921
0.49776000	1.911488
0.49875600	1.921339
0.49975200	1.911488
0.50074800	1.921339
0.50174400	1.911488
0.50274000	1.908205
0.50373600	1.885219
0.50473200	1.927907
0.50572800	1.895070
0.50672400	1.914772
0.50772000	1.881936
0.50871600	1.868801
0.50971200	1.872085
0.51070800	1.878652
0.51170400	1.885219
0.51270000	1.891787
0.51369600	1.878652
0.51469200	1.868801
0.51568800	1.898354
0.51668400	1.891787
0.51768000	1.865517
0.51867600	1.875368
0.51967200	1.875368
0.52066800	1.868801
0.52166400	1.872085
0.52266000	1.878652
0.52365600	1.872085
0.52465200	1.868801
0.52564800	1.875368
0.52664400	1.849099
0.52764000	1.868801
0.52863600	1.842532
0.52963200	1.839248
0.53062800	1.875368
0.53162400	1.832681
0.53262000	1.862234
0.53361600	1.852383
0.53461200	1.852383
0.53560800	1.858950
0.53660400	1.875368
0.53760000	1.826114
0.53859600	1.849099
0.53959200	1.865517
0.54058800	1.868801
0.54158400	1.849099
0.54258000	1.835965
0.54357600	1.865517
0.54457200	1.855666
0.54556800	1.845815
0.54656400	1.875368
0.54756000	1.832681
0.54855600	1.845815
0.54955200	1.839248
0.55054800	1.835965
0.55154400	1.839248
0.55254000	1.819546
0.55353600	1.819546
0.55453200	1.842532
0.55552800	1.832681
0.55652400	1.855666
0.55752000	1.829397
0.55851600	1.835965
0.55951200	1.845815
0.56050800	1.849099
0.56150400	1.845815
0.56250000	1.842532
0.56349600	1.855666
0.56449200	1.826114
0.56548800	1.845815
0.56648400	1.839248
0.56748000	1.799844
0.56847600	1.849099
0.56947200	1.809695
0.57046800	1.829397
0.57146400	1.829397
0.57246000	1.832681
0.57345600	1.842532
0.57445200	1.816263
0.57544800	1.799844
0.57644400	1.796561
0.57744000	1.816263
0.57843600	1.809695
0.57943200	1.819546
0.58042800	1.803128
0.58142400	1.816263
0.58242000	1.819546
0.58341600	1.803128
0.58441200	1.829397
0.58540800	1.816263
0.58640400	1.816263
0.58740000	1.816263
0.58839600	1.832681
0.58939200	1.816263
0.59038800	1.819546
0.59138400	1.803128
0.59238000	1.835965
0.59337600	1.803128
0.59437200	1.786710
0.59536800	1.780143
0.59636400	1.826114
0.59736000	1.812979
0.59835600	1.809695
0.59935200	1.816263
0.60034800	1.835965
0.60134400	1.809695
0.60234000	1.819546
0.60333600	1.809695
0.60433200	1.829397
0.60532800	1.816263
0.60632400	1.803128
0.60732000	1.835965
0.60831600	1.822830
0.60931200	1.803128
0.61030800	1.793277
0.61130400	1.809695
0.61230000	1.776859
0.61329600	1.803128
0.61429200	1.799844
0.61528800	1.809695
0.61628400	1.799844
0.61728000	1.799844
0.61827600	1.783426
0.61927200	1.799844
0.62026800	1.793277
0.62126400	1.796561
0.62226000	1.816263
0.62325600	1.819546
0.62425200	1.829397
0.62524800	1.812979
0.62624400	1.816263
0.62724000	1.812979
0.62823600	1.793277
0.62923200	1.783426
0.63022800	1.793277
0.63122400	1.842532
0.63222000	1.819546
0.63321600	1.773575
0.63421200	1.842532
0.63520800	1.803128
0.63620400	1.793277
0.63720000	1.799844
0.63819600	1.816263
0.63919200	1.812979
0.64018800	1.803128
0.64118400	1.799844
0.64218000	1.793277
0.64317600	1.786710
0.64417200	1.793277
0.64516800	1.799844
0.64616400	1.796561
0.64716000	1.793277
0.64815600	1.796561
0.64915200	1.796561
0.65014800	1.796561
0.65114400	1.826114
0.65214000	1.799844
0.65313600	1.786710
0.65413200	1.816263
0.65512800	1.803128
0.65612400	1.803128
0.65712000	1.806412
0.65811600	1.789994
0.65911200	1.812979
0.66010800	1.780143
0.66110400	1.770292
0.66210000	1.822830
0.66309600	1.799844
0.66409200	1.806412
0.66508800	1.786710
